customer_unique_id,recency_days,delivered_orders,monetary,total_orders,orders_per_month,avg_order_value,num_late_deliveries,avg_delivery_days,review_score,is_repurchase
015906d05142c9dc02e816c29c044bba,142,1.0,308.64,1,0.2112676056338028,308.64,0.0,14.0,4.0,0
015ba10edbe7988bff82867b4480c225,335,1.0,261.24,1,0.08955223880597016,261.24,0.0,7.0,5.0,0
015d45ef9d6462cf0d5f062c54f26941,131,1.0,209.95,1,0.22900763358778628,209.95,0.0,3.0,5.0,0
015fcc1fe9d3319fb41b08e986684598,341,1.0,317.35,1,0.0879765395894428,317.35,0.0,9.0,5.0,0
016201b260065cecbb315f4de0b0dc76,188,1.0,163.68,1,0.1595744680851064,163.68,0.0,12.0,5.0,0
016846e2dd862cba9a2a10eff5ac244f,384,1.0,474.96,1,0.078125,474.96,0.0,5.0,3.0,0
016a461e59c71a989c278fb565441696,296,1.0,222.24,1,0.10135135135135134,222.24,0.0,9.0,3.0,0
016c60628fc64e15fa5990e58a0b57c1,315,1.0,304.56,1,0.09523809523809523,304.56,0.0,5.0,3.0,0
01726e5d6a88d1a8dffd9578872ce54e,106,1.0,834.94,1,0.2830188679245283,834.94,1.0,42.0,4.0,0
0176190d05dbc46f20484610a0a0e1fb,399,1.0,305.7,1,0.07518796992481203,305.7,0.0,11.0,1.0,0
0177f6975b155c814ea6273eccc58d82,90,1.0,230.86,1,0.3333333333333333,230.86,0.0,12.0,5.0,0
0178b244a5c281fb2ade54038dd4b161,386,1.0,102.03,1,0.07772020725388601,102.03,0.0,7.0,4.0,1
0178b244a5c281fb2ade54038dd4b161,386,1.0,102.03,1,0.07772020725388601,102.03,0.0,7.0,4.0,0
017adfe7897c78902d9f7d58cd855990,289,1.0,266.86,1,0.10380622837370243,266.86,0.0,30.0,4.0,0
017ae1edebbc1749a64a520e37633c3c,30,1.0,412.42,1,1.0,412.42,0.0,9.0,5.0,0
017bddd3844cbc8c9259179f66786333,125,1.0,219.28,1,0.24,219.28,0.0,38.0,5.0,0
017c7f75ca30943882f48d5fda81e2df,257,1.0,175.28,1,0.11673151750972763,175.28,0.0,16.0,4.0,0
0184070f27c13c909a1de7b1b059b496,138,1.0,168.33,1,0.2173913043478261,168.33,0.0,24.0,5.0,0
01886ef98f995e4f2dd75a1d04c97397,83,2.0,75.31,2,0.3243243243243243,37.655,0.0,5.0,3.0,0
01886ef98f995e4f2dd75a1d04c97397,83,2.0,75.31,2,0.3243243243243243,37.655,0.0,5.0,3.0,0
0189334b410cf5340ba839359af8a959,200,1.0,206.99,1,0.15,206.99,0.0,19.0,4.0,0
